3.232741985481564e-03	4.816920369090894e+05
3.268147985389092e-03	4.806587992573659e+05
3.303553985296617e-03	4.796279165435494e+05
3.338959985204141e-03	4.785993838346084e+05
3.374365985111670e-03	4.775731962073381e+05
3.409771985019195e-03	4.765493487483413e+05
3.445177984926722e-03	4.755278365540098e+05
3.480583984834247e-03	4.745086547305057e+05
3.515989984741772e-03	4.734917983937420e+05
3.551395984649297e-03	4.724772626693638e+05
3.586801984556825e-03	4.714650426927306e+05
3.622207984464350e-03	4.704551336088964e+05
3.657613984371878e-03	4.694475305725914e+05
3.693019984279402e-03	4.684422287482036e+05
3.728425984186927e-03	4.674392233097598e+05
3.763831984094452e-03	4.664385094409074e+05
3.799237984001980e-03	4.654400823348957e+05
3.834643983909505e-03	4.644439371945571e+05
3.870049983817033e-03	4.634500692322890e+05
3.905455983724558e-03	4.624584736700354e+05
3.940861983632082e-03	4.614691457392682e+05
3.976267983539607e-03	4.604820806809692e+05
4.011673983447136e-03	4.594972737456109e+05
4.047079983354660e-03	4.585147201931397e+05
4.082485983262188e-03	4.575344152929563e+05
4.117891983169713e-03	4.565563543238979e+05
4.153297983077238e-03	4.555805325742202e+05
4.188703982984762e-03	4.546069453415790e+05
4.224109982892290e-03	4.536355879330123e+05
4.259515982799816e-03	4.526664556649218e+05
4.294921982707344e-03	4.516995438630554e+05
4.330327982614868e-03	4.507348478624885e+05
4.365733982522393e-03	4.497723630076068e+05
4.401139982429918e-03	4.488120846520877e+05
4.436545982337446e-03	4.478540081588826e+05
4.471951982244970e-03	4.468981289001988e+05
4.507357982152499e-03	4.459444422574823e+05
4.542763982060024e-03	4.449929436213992e+05
4.578169981967548e-03	4.440436283918183e+05
4.613575981875073e-03	4.430964919777933e+05
4.648981981782601e-03	4.421515297975449e+05
4.684387981690126e-03	4.412087372784436e+05
4.719793981597654e-03	4.402681098569915e+05
4.755199981505178e-03	4.393296429788047e+05
4.790605981412704e-03	4.383933320985962e+05
4.826011981320232e-03	4.374591726801578e+05
4.861417981227756e-03	4.365271601963430e+05
4.896823981135281e-03	4.355972901290492e+05
4.932229981042809e-03	4.346695579692003e+05
4.967635980950334e-03	4.337439592167296e+05
5.003041980857858e-03	4.328204893805618e+05
5.038447980765387e-03	4.318991439785961e+05
5.073853980672912e-03	4.309799185376891e+05
5.109259980580436e-03	4.300628085936365e+05
5.144665980487965e-03	4.291478096911570e+05
5.180071980395489e-03	4.282349173838745e+05
5.215477980303014e-03	4.273241272343007e+05
5.250883980210542e-03	4.264154348138187e+05
5.286289980118067e-03	4.255088357026648e+05
5.321695980025595e-03	4.246043254899125e+05
5.357101979933119e-03	4.237018997734544e+05
5.392507979840645e-03	4.228015541599863e+05
5.427913979748169e-03	4.219032842649889e+05
5.463319979655697e-03	4.210070857127119e+05
5.498725979563222e-03	4.201129541361567e+05
5.534131979470751e-03	4.192208851770590e+05
5.569537979378275e-03	4.183308744858731e+05
5.604943979285799e-03	4.174429177217539e+05
5.640349979193324e-03	4.165570105525403e+05
5.675755979100853e-03	4.156731486547391e+05
5.711161979008377e-03	4.147913277135075e+05
5.746567978915905e-03	4.139115434226369e+05
5.781973978823430e-03	4.130337914845357e+05
5.817379978730955e-03	4.121580676102133e+05
5.852785978638479e-03	4.112843675192628e+05
5.888191978546007e-03	4.104126869398449e+05
5.923597978453533e-03	4.095430216086711e+05
5.959003978361061e-03	4.086753672709872e+05
5.994409978268585e-03	4.078097196805569e+05
6.029815978176110e-03	4.069460745996453e+05
6.065221978083635e-03	4.060844277990024e+05
6.100627977991163e-03	4.052247750578466e+05
6.136033977898687e-03	4.043671121638487e+05
6.171439977806216e-03	4.035114349131151e+05
6.206845977713741e-03	4.026577391101719e+05
6.242251977621265e-03	4.018060205679484e+05
6.277657977528790e-03	4.009562751077606e+05
6.313063977436318e-03	4.001084985592956e+05
6.348469977343846e-03	3.992626867605948e+05
6.383875977251371e-03	3.984188355580382e+05
6.419281977158896e-03	3.975769408063280e+05
6.454687977066421e-03	3.967369983684725e+05
6.490093976973945e-03	3.958990041157703e+05
6.525499976881474e-03	3.950629539277941e+05
6.560905976789002e-03	3.942288436923741e+05
6.596311976696526e-03	3.933966693055836e+05
6.631717976604051e-03	3.925664266717210e+05
6.667123976511576e-03	3.917381117032957e+05
6.702529976419101e-03	3.909117203210111e+05
6.737935976326629e-03	3.900872484537491e+05
6.773341976234157e-03	3.892646920385543e+05
6.808747976141682e-03	3.884440470206183e+05
6.844153976049206e-03	3.876253093532636e+05
6.879559975956731e-03	3.868084749979280e+05
6.914965975864256e-03	3.859935399241494e+05
6.950371975771784e-03	3.851805001095492e+05
6.985777975679312e-03	3.843693515398173e+05
7.021183975586836e-03	3.835600902086964e+05
7.056589975494362e-03	3.827527121179662e+05
7.091995975401886e-03	3.819472132774279e+05
7.127401975309411e-03	3.811435897048891e+05
7.162807975216940e-03	3.803418374261474e+05
7.198213975124468e-03	3.795419524749760e+05
7.233619975031992e-03	3.787439308931074e+05
7.269025974939516e-03	3.779477687302182e+05
7.304431974847042e-03	3.771534620439141e+05
7.339837974754570e-03	3.763610068997142e+05
7.375243974662094e-03	3.755703993710358e+05
7.410649974569623e-03	3.747816355391787e+05
7.446055974477147e-03	3.739947114933107e+05
7.481461974384672e-03	3.732096233304518e+05
7.516867974292196e-03	3.724263671554590e+05
7.552273974199725e-03	3.716449390810113e+05
7.587679974107250e-03	3.708653352275947e+05
7.623085974014778e-03	3.700875517234865e+05
7.658491973922302e-03	3.693115847047409e+05
7.693897973829827e-03	3.685374303151735e+05
7.729303973737352e-03	3.677650847063463e+05
7.764709973644880e-03	3.669945440375528e+05
7.800115973552405e-03	3.662258044758030e+05
7.835521973459932e-03	3.654588621958085e+05
7.870927973367458e-03	3.646937133799671e+05
7.906333973274983e-03	3.639303542183490e+05
7.941739973182507e-03	3.631687809086805e+05
7.977145973090035e-03	3.624089896563302e+05
8.012551972997561e-03	3.616509766742941e+05
8.047957972905088e-03	3.608947381831803e+05
8.083363972812613e-03	3.601402704111945e+05
8.118769972720139e-03	3.593875695941255e+05
8.154175972627662e-03	3.586366319753302e+05
8.189581972535191e-03	3.578874538057189e+05
8.224987972442720e-03	3.571400313437410e+05
8.260393972350243e-03	3.563943608553702e+05
8.295799972257769e-03	3.556504386140896e+05
8.331205972165292e-03	3.549082609008775e+05
8.366611972072818e-03	3.541678240041930e+05
8.402017971980346e-03	3.534291242199611e+05
8.437423971887874e-03	3.526921578515583e+05
8.472829971795399e-03	3.519569212097983e+05
8.508235971702924e-03	3.512234106129176e+05
8.543641971610448e-03	3.504916223865608e+05
8.579047971517973e-03	3.497615528637668e+05
8.614453971425502e-03	3.490331983849537e+05
8.649859971333029e-03	3.483065552979049e+05
8.685265971240554e-03	3.475816199577553e+05
8.720671971148078e-03	3.468583887269757e+05
8.756077971055603e-03	3.461368579753601e+05
8.791483970963129e-03	3.454170240800105e+05
8.826889970870656e-03	3.446988834253228e+05
8.862295970778185e-03	3.439824324029734e+05
8.897701970685710e-03	3.432676674119039e+05
8.933107970593233e-03	3.425545848583079e+05
8.968513970500759e-03	3.418431811556164e+05
9.003919970408288e-03	3.411334527244845e+05
9.039325970315811e-03	3.404253959927764e+05
9.074731970223340e-03	3.397190073955519e+05
9.110137970130865e-03	3.390142833750527e+05
9.145543970038389e-03	3.383112203806879e+05
9.180949969945914e-03	3.376098148690201e+05
9.216355969853441e-03	3.369100633037526e+05
9.251761969760967e-03	3.362119621557138e+05
9.287167969668496e-03	3.355155079028445e+05
9.322573969576019e-03	3.348206970301840e+05
9.357979969483544e-03	3.341275260298562e+05
9.393385969391070e-03	3.334359914010555e+05
9.428791969298597e-03	3.327460896500335e+05
9.464197969206122e-03	3.320578172900854e+05
9.499603969113651e-03	3.313711708415356e+05
9.535009969021175e-03	3.306861468317248e+05
9.570415968928700e-03	3.300027417949962e+05
9.605821968836224e-03	3.293209522726814e+05
9.641227968743752e-03	3.286407748130875e+05
9.676633968651278e-03	3.279622059714835e+05
9.712039968558805e-03	3.272852423100857e+05
9.747445968466330e-03	3.266098803980459e+05
9.782851968373856e-03	3.259361168114366e+05
9.818257968281379e-03	3.252639481332380e+05
9.853663968188908e-03	3.245933709533247e+05
9.889069968096433e-03	3.239243818684524e+05
9.924475968003960e-03	3.232569774822436e+05
9.959881967911486e-03	3.225911544051758e+05
9.995287967819009e-03	3.219269092545667e+05
1.003069396772654e-02	3.212642386545618e+05
1.006609996763406e-02	3.206031392361210e+05
1.010150596754159e-02	3.199436076370048e+05
1.013691196744912e-02	3.192856405017620e+05
1.017231796735664e-02	3.186292344817156e+05
1.020772396726417e-02	3.179743862349502e+05
1.024312996717169e-02	3.173210924262987e+05
1.027853596707922e-02	3.166693497273288e+05
1.031394196698675e-02	3.160191548163309e+05
1.034934796689427e-02	3.153705043783039e+05
1.038475396680180e-02	3.147233951049426e+05
1.042015996670932e-02	3.140778236946252e+05
1.045556596661685e-02	3.134337868523994e+05
1.049097196652437e-02	3.127912812899696e+05
1.052637796643190e-02	3.121503037256850e+05
1.056178396633943e-02	3.115108508845251e+05
1.059718996624695e-02	3.108729194980878e+05
1.063259596615448e-02	3.102365063045765e+05
1.066800196606200e-02	3.096016080487869e+05
1.070340796596953e-02	3.089682214820941e+05
1.073881396587706e-02	3.083363433624402e+05
1.077421996578458e-02	3.077059704543216e+05
1.080962596569211e-02	3.070770995287754e+05
1.084503196559963e-02	3.064497273633676e+05
1.088043796550716e-02	3.058238507421800e+05
1.091584396541468e-02	3.051994664557974e+05
1.095124996532221e-02	3.045765713012954e+05
1.098665596522974e-02	3.039551620822272e+05
1.102206196513726e-02	3.033352356086114e+05
1.105746796504479e-02	3.027167886969191e+05
1.109287396495231e-02	3.020998181700616e+05
1.112827996485984e-02	3.014843208573779e+05
1.116368596476737e-02	3.008702935946218e+05
1.119909196467489e-02	3.002577332239497e+05
1.123449796458242e-02	2.996466365939085e+05
1.126990396448994e-02	2.990370005594221e+05
1.130530996439747e-02	2.984288219817800e+05
1.134071596430500e-02	2.978220977286246e+05
1.137612196421252e-02	2.972168246739386e+05
1.141152796412005e-02	2.966129996980326e+05
1.144693396402757e-02	2.960106196875337e+05
1.148233996393510e-02	2.954096815353716e+05
1.151774596384263e-02	2.948101821407679e+05
1.155315196375015e-02	2.942121184092226e+05
1.158855796365768e-02	2.936154872525028e+05
1.162396396356520e-02	2.930202855886300e+05
1.165936996347273e-02	2.924265103418678e+05
1.169477596338025e-02	2.918341584427103e+05
1.173018196328778e-02	2.912432268278694e+05
1.176558796319531e-02	2.906537124402630e+05
1.180099396310283e-02	2.900656122290026e+05
1.183639996301036e-02	2.894789231493817e+05
1.187180596291788e-02	2.888936421628631e+05
1.190721196282541e-02	2.883097662370678e+05
1.194261796273294e-02	2.877272923457619e+05
1.197802396264046e-02	2.871462174688455e+05
1.201342996254799e-02	2.865665385923404e+05
1.204883596245551e-02	2.859882527083780e+05
1.208424196236304e-02	2.854113568151877e+05
1.211964796227056e-02	2.848358479170849e+05
1.215505396217809e-02	2.842617230244590e+05
1.219045996208562e-02	2.836889791537616e+05
1.222586596199314e-02	2.831176133274952e+05
1.226127196190067e-02	2.825476225742003e+05
1.229667796180819e-02	2.819790039284446e+05
1.233208396171572e-02	2.814117544308109e+05
1.236748996162325e-02	2.808458711278855e+05
1.240289596153077e-02	2.802813510722461e+05
1.243830196143830e-02	2.797181913224506e+05
1.247370796134582e-02	2.791563889430250e+05
1.250911396125335e-02	2.785959410044523e+05
1.254451996116087e-02	2.780368445831602e+05
1.257992596106840e-02	2.774790967615100e+05
1.261533196097593e-02	2.769226946277849e+05
1.265073796088346e-02	2.763676352761785e+05
1.268614396079098e-02	2.758139158067829e+05
1.272154996069850e-02	2.752615333255777e+05
1.275695596060603e-02	2.747104849444184e+05
1.279236196051356e-02	2.741607677810245e+05
1.282776796042109e-02	2.736123789589685e+05
1.286317396032861e-02	2.730653156076644e+05
1.289857996023613e-02	2.725195748623563e+05
1.293398596014366e-02	2.719751538641068e+05
1.296939196005119e-02	2.714320497597856e+05
1.300479795995871e-02	2.708902597020592e+05
1.304020395986624e-02	2.703497808493778e+05
1.307560995977376e-02	2.698106103659654e+05
1.311101595968129e-02	2.692727454218080e+05
1.314642195958881e-02	2.687361831926424e+05
1.318182795949634e-02	2.682009208599452e+05
1.321723395940387e-02	2.676669556109211e+05
1.325263995931139e-02	2.671342846384923e+05
1.328804595921892e-02	2.666029051412866e+05
1.332345195912645e-02	2.660728143236272e+05
1.335885795903397e-02	2.655440093955206e+05
1.339426395894149e-02	2.650164875726462e+05
1.342966995884902e-02	2.644902460763450e+05
1.346507595875655e-02	2.639652821336085e+05
1.350048195866408e-02	2.634415929770677e+05
1.353588795857160e-02	2.629191758449819e+05
1.357129395847912e-02	2.623980279812279e+05
1.360669995838666e-02	2.618781466352892e+05
1.364210595829418e-02	2.613595290622445e+05
1.367751195820171e-02	2.608421725227574e+05
1.371291795810923e-02	2.603260742830650e+05
1.374832395801675e-02	2.598112316149673e+05
1.378372995792428e-02	2.592976417958159e+05
1.381913595783181e-02	2.587853021085040e+05
1.385454195773933e-02	2.582742098414545e+05
1.388994795764686e-02	2.577643622886100e+05
1.392535395755439e-02	2.572557567494216e+05
1.396075995746191e-02	2.567483905288384e+05
1.399616595736944e-02	2.562422609372963e+05
1.403157195727697e-02	2.557373652907081e+05
1.406697795718449e-02	2.552337009104517e+05
1.410238395709202e-02	2.547312651233602e+05
1.413778995699954e-02	2.542300552617111e+05
1.417319595690707e-02	2.537300686632156e+05
1.420860195681459e-02	2.532313026710076e+05
1.424400795672211e-02	2.527337546336339e+05
1.427941395662964e-02	2.522374219050427e+05
1.431481995653717e-02	2.517423018445736e+05
1.435022595644470e-02	2.512483918169471e+05
1.438563195635222e-02	2.507556891922538e+05
1.442103795625975e-02	2.502641913459438e+05
1.445644395616728e-02	2.497738956588167e+05
1.449184995607480e-02	2.492847995170106e+05
1.452725595598233e-02	2.487969003119920e+05
1.456266195588985e-02	2.483101954405453e+05
1.459806795579738e-02	2.478246823047623e+05
1.463347395570490e-02	2.473403583120318e+05
1.466887995561243e-02	2.468572208750294e+05
1.470428595551995e-02	2.463752674117070e+05
1.473969195542748e-02	2.458944953452825e+05
1.477509795533501e-02	2.454149021042296e+05
1.481050395524253e-02	2.449364851222673e+05
1.484590995515006e-02	2.444592418383497e+05
1.488131595505759e-02	2.439831696966563e+05
1.491672195496511e-02	2.435082661465805e+05
1.495212795487264e-02	2.430345286427209e+05
1.498753395478016e-02	2.425619546448697e+05
1.502293995468769e-02	2.420905416180037e+05
1.505834595459521e-02	2.416202870322735e+05
1.509375195450274e-02	2.411511883629933e+05
1.512915795441027e-02	2.406832430906314e+05
1.516456395431779e-02	2.402164487007994e+05
1.519996995422532e-02	2.397508026842424e+05
1.523537595413285e-02	2.392863025368292e+05
1.527078195404037e-02	2.388229457595419e+05
1.530618795394790e-02	2.383607298584659e+05
1.534159395385542e-02	2.378996523447803e+05
1.537699995376295e-02	2.374397107347474e+05
1.541240595367047e-02	2.369809025497032e+05
1.544781195357800e-02	2.365232253160467e+05
1.548321795348552e-02	2.360666765652313e+05
1.551862395339305e-02	2.356112538337534e+05
1.555402995330058e-02	2.351569546631436e+05
1.558943595320810e-02	2.347037765999565e+05
1.562484195311563e-02	2.342517171957606e+05
1.566024795302316e-02	2.338007740071285e+05
1.569565395293068e-02	2.333509445956277e+05
1.573105995283821e-02	2.329022265278102e+05
1.576646595274573e-02	2.324546173752029e+05
1.580187195265326e-02	2.320081147142977e+05
1.583727795256078e-02	2.315627161265420e+05
1.587268395246831e-02	2.311184191983291e+05
1.590808995237583e-02	2.306752215209880e+05
1.594349595228336e-02	2.302331206907741e+05
1.597890195219089e-02	2.297921143088594e+05
1.601430795209841e-02	2.293521999813233e+05
1.604971395200594e-02	2.289133753191419e+05
1.608511995191347e-02	2.284756379381796e+05
1.612052595182099e-02	2.280389854591788e+05
1.615593195172852e-02	2.276034155077506e+05
1.619133795163604e-02	2.271689257143650e+05
1.622674395154357e-02	2.267355137143417e+05
1.626214995145109e-02	2.263031771478404e+05
1.629755595135862e-02	2.258719136598511e+05
1.633296195126614e-02	2.254417209001852e+05
1.636836795117367e-02	2.250125965234654e+05
1.640377395108120e-02	2.245845381891166e+05
1.643917995098872e-02	2.241575435613565e+05
1.647458595089625e-02	2.237316103091860e+05
1.650999195080378e-02	2.233067361063798e+05
1.654539795071131e-02	2.228829186314775e+05
1.658080395061883e-02	2.224601555677736e+05
1.661620995052636e-02	2.220384446033085e+05
1.665161595043388e-02	2.216177834308592e+05
1.668702195034140e-02	2.211981697479299e+05
1.672242795024893e-02	2.207796012567425e+05
1.675783395015645e-02	2.203620756642282e+05
1.679323995006398e-02	2.199455906820170e+05
1.682864594997151e-02	2.195301440264296e+05
1.686405194987903e-02	2.191157334184673e+05
1.689945794978656e-02	2.187023565838035e+05
1.693486394969408e-02	2.182900112527740e+05
1.697026994960162e-02	2.178786951603682e+05
1.700567594950914e-02	2.174684060462199e+05
1.704108194941666e-02	2.170591416545979e+05
1.707648794932419e-02	2.166508997343974e+05
1.711189394923171e-02	2.162436780391302e+05
1.714729994913924e-02	2.158374743269163e+05
1.718270594904676e-02	2.154322863604746e+05
1.721811194895429e-02	2.150281119071137e+05
1.725351794886182e-02	2.146249487387231e+05
1.728892394876935e-02	2.142227946317642e+05
1.732432994867687e-02	2.138216473672611e+05
1.735973594858440e-02	2.134215047307916e+05
1.739514194849193e-02	2.130223645124790e+05
1.743054794839945e-02	2.126242245069819e+05
1.746595394830697e-02	2.122270825134864e+05
1.750135994821450e-02	2.118309363356966e+05
1.753676594812203e-02	2.114357837818259e+05
1.757217194802955e-02	2.110416226645881e+05
1.760757794793708e-02	2.106484508011886e+05
1.764298394784460e-02	2.102562660133154e+05
1.767838994775213e-02	2.098650661271306e+05
1.771379594765966e-02	2.094748489732613e+05
1.774920194756718e-02	2.090856123867910e+05
1.778460794747471e-02	2.086973542072506e+05
1.782001394738224e-02	2.083100722786101e+05
1.785541994728976e-02	2.079237644492693e+05
1.789082594719729e-02	2.075384285720495e+05
1.792623194710481e-02	2.071540625041848e+05
1.796163794701234e-02	2.067706641073130e+05
1.799704394691986e-02	2.063882312474674e+05
1.803244994682738e-02	2.060067617950680e+05
1.806785594673491e-02	2.056262536249128e+05
1.810326194664244e-02	2.052467046161693e+05
1.813866794654996e-02	2.048681126523655e+05
1.817407394645749e-02	2.044904756213822e+05
1.820947994636502e-02	2.041137914154433e+05
1.824488594627255e-02	2.037380579311083e+05
1.828029194618007e-02	2.033632730692630e+05
1.831569794608760e-02	2.029894347351114e+05
1.835110394599512e-02	2.026165408381671e+05
1.838650994590265e-02	2.022445892922446e+05
1.842191594581017e-02	2.018735780154512e+05
1.845732194571769e-02	2.015035049301784e+05
1.849272794562522e-02	2.011343679630933e+05
1.852813394553275e-02	2.007661650451303e+05
1.856353994544028e-02	2.003988941114829e+05
1.859894594534780e-02	2.000325531015949e+05
1.863435194525533e-02	1.996671399591524e+05
1.866975794516286e-02	1.993026526320752e+05
1.870516394507038e-02	1.989390890725085e+05
1.874056994497791e-02	1.985764472368149e+05
1.877597594488543e-02	1.982147250855654e+05
1.881138194479295e-02	1.978539205835319e+05
1.884678794470048e-02	1.974940316996783e+05
1.888219394460801e-02	1.971350564071527e+05
1.891759994451554e-02	1.967769926832786e+05
1.895300594442306e-02	1.964198385095475e+05
1.898841194433059e-02	1.960635918716097e+05
1.902381794423812e-02	1.957082507592671e+05
1.905922394414564e-02	1.953538131664640e+05
1.909462994405317e-02	1.950002770912798e+05
1.913003594396069e-02	1.946476405359205e+05
1.916544194386822e-02	1.942959015067103e+05
1.920084794377574e-02	1.939450580140842e+05
1.923625394368327e-02	1.935951080725789e+05
1.927165994359079e-02	1.932460497008256e+05
1.930706594349832e-02	1.928978809215416e+05
1.934247194340585e-02	1.925505997615220e+05
1.937787794331337e-02	1.922042042516321e+05
1.941328394322090e-02	1.918586924267990e+05
1.944868994312843e-02	1.915140623260039e+05
1.948409594303596e-02	1.911703119922737e+05
1.951950194294348e-02	1.908274394726735e+05
1.955490794285100e-02	1.904854428182983e+05
1.959031394275853e-02	1.901443200842652e+05
1.962571994266605e-02	1.898040693297054e+05
1.966112594257358e-02	1.894646886177561e+05
1.969653194248110e-02	1.891261760155532e+05
1.973193794238863e-02	1.887885295942226e+05
1.976734394229616e-02	1.884517474288729e+05
1.980274994220368e-02	1.881158275985873e+05
1.983815594211121e-02	1.877807681864160e+05
1.987356194201874e-02	1.874465672793680e+05
1.990896794192626e-02	1.871132229684034e+05
1.994437394183379e-02	1.867807333484261e+05
1.997977994174131e-02	1.864490965182749e+05
2.001518594164884e-02	1.861183105807172e+05
2.005059194155636e-02	1.857883736424398e+05
2.008599794146389e-02	1.854592838140423e+05
2.012140394137141e-02	1.851310392100286e+05
2.015680994127895e-02	1.848036379487997e+05
2.019221594118647e-02	1.844770781526456e+05
2.022762194109399e-02	1.841513579477379e+05
2.026302794100152e-02	1.838264754641223e+05
2.029843394090905e-02	1.835024288357101e+05
2.033383994081657e-02	1.831792162002717e+05
2.036924594072410e-02	1.828568356994283e+05
2.040465194063162e-02	1.825352854786444e+05
2.044005794053915e-02	1.822145636872200e+05
2.047546394044667e-02	1.818946684782838e+05
2.051086994035420e-02	1.815755980087844e+05
2.054627594026172e-02	1.812573504394841e+05
2.058168194016925e-02	1.809399239349504e+05
2.061708794007678e-02	1.806233166635486e+05
2.065249393998430e-02	1.803075267974350e+05
2.068789993989183e-02	1.799925525125483e+05
2.072330593979936e-02	1.796783919886032e+05
2.075871193970688e-02	1.793650434090821e+05
2.079411793961441e-02	1.790525049612282e+05
2.082952393952194e-02	1.787407748360379e+05
2.086492993942946e-02	1.784298512282532e+05
2.090033593933698e-02	1.781197323363544e+05
2.093574193924451e-02	1.778104163625530e+05
2.097114793915203e-02	1.775019015127838e+05
2.100655393905956e-02	1.771941859966980e+05
2.104195993896709e-02	1.768872680276555e+05
2.107736593887461e-02	1.765811458227178e+05
2.111277193878214e-02	1.762758176026408e+05
2.114817793868967e-02	1.759712815918668e+05
2.118358393859720e-02	1.756675360185181e+05
2.121898993850472e-02	1.753645791143893e+05
2.125439593841225e-02	1.750624091149399e+05
2.128980193831977e-02	1.747610242592873e+05
2.132520793822729e-02	1.744604227901993e+05
2.136061393813482e-02	1.741606029540874e+05
2.139601993804235e-02	1.738615630009987e+05
2.143142593794987e-02	1.735633011846098e+05
2.146683193785740e-02	1.732658157622188e+05
2.150223793776493e-02	1.729691049947382e+05
2.153764393767245e-02	1.726731671466883e+05
2.157304993757998e-02	1.723780004861893e+05
2.160845593748751e-02	1.720836032849549e+05
2.164386193739503e-02	1.717899738182847e+05
2.167926793730255e-02	1.714971103650572e+05
2.171467393721008e-02	1.712050112077229e+05
2.175007993711760e-02	1.709136746322970e+05
2.178548593702513e-02	1.706230989283523e+05
2.182089193693266e-02	1.703332823890126e+05
2.185629793684019e-02	1.700442233109452e+05
2.189170393674771e-02	1.697559199943538e+05
2.192710993665524e-02	1.694683707429722e+05
2.196251593656276e-02	1.691815738640564e+05
2.199792193647029e-02	1.688955276683783e+05
2.203332793637782e-02	1.686102304702185e+05
2.206873393628534e-02	1.683256805873592e+05
2.210413993619287e-02	1.680418763410774e+05
2.213954593610039e-02	1.677588160561382e+05
2.217495193600792e-02	1.674764980607875e+05
2.221035793591544e-02	1.671949206867453e+05
2.224576393582297e-02	1.669140822691987e+05
2.228116993573050e-02	1.666339811467953e+05
2.231657593563802e-02	1.663546156616360e+05
2.235198193554554e-02	1.660759841592684e+05
2.238738793545308e-02	1.657980849886797e+05
2.242279393536060e-02	1.655209165022904e+05
2.245819993526813e-02	1.652444770559467e+05
2.249360593517565e-02	1.649687650089147e+05
2.252901193508318e-02	1.646937787238726e+05
2.256441793499070e-02	1.644195165669045e+05
2.259982393489823e-02	1.641459769074938e+05
2.263522993480575e-02	1.638731581185160e+05
2.267063593471328e-02	1.636010585762323e+05
2.270604193462081e-02	1.633296766602827e+05
2.274144793452833e-02	1.630590107536794e+05
2.277685393443586e-02	1.627890592428000e+05
2.281225993434339e-02	1.625198205173810e+05
2.284766593425091e-02	1.622512929705112e+05
2.288307193415844e-02	1.619834749986244e+05
2.291847793406596e-02	1.617163650014939e+05
2.295388393397349e-02	1.614499613822246e+05
2.298928993388101e-02	1.611842625472475e+05
2.302469593378854e-02	1.609192669063123e+05
2.306010193369607e-02	1.606549728724812e+05
2.309550793360359e-02	1.603913788621225e+05
